y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
Mistral,198.57777,0.70824,-102.23478,-0.88663,228.36639,-119.56675,nan,-0.17928,0.86253,8.91396,-0.9898,True,941.77146
OpenAI,200.72242,0.90619,-101.3312,-0.88123,230.51162,-121.13491,Q3,1.94452,-2.50219,11.82319,0.98212,True,952.94651
Antrophic,200.47866,-0.02418,-92.85057,-0.89353,230.28332,-121.36832,Q3,-0.14163,-0.77803,15.54263,2.4202,True,955.96803
OpenAI,200.4187,-0.08921,-102.20476,-0.88192,230.20613,-121.17738,Q3,3.34287,-3.25379,9.16038,-3.37774,True,950.99111
Antrophic,198.79948,-1.30623,-101.50038,-0.90141,228.62407,-120.12995,nan,0.36472,-1.00743,16.18036,3.90809,True,943.24719
Mistral,200.55537,0.79608,-96.19377,-0.8864,230.34972,-120.47358,Q3,-1.38865,-1.57288,10.07249,-2.58753,True,954.67997
OpenAI,198.55707,-1.82173,-103.43642,-0.88708,228.36497,-119.41927,nan,1.71009,-1.86845,8.84063,-1.57253,True,941.06715
OpenAI,198.5919,-0.21198,-105.40746,-0.89084,228.41357,-121.71432,nan,-0.84767,0.55463,13.13154,0.02203,True,940.25575
OpenAI,199.19517,-0.90592,-104.34601,-0.89376,229.02148,-120.3547,Q4,0.12452,1.24236,9.94547,-3.32171,True,943.80284
OpenAI,199.22846,-0.59549,-100.21148,-0.88849,229.03379,-120.9963,Q4,-0.8081,-1.87748,9.81355,3.05634,True,946.03656
OpenAI,199.81472,-0.57315,-99.34239,-0.87893,229.60041,-120.4651,Q4,-1.47911,0.41575,15.35088,-2.61402,True,949.4024
Mistral,201.24535,1.48635,-94.9791,-0.89126,231.03641,-121.67432,Q2,-0.30121,-0.97831,9.92181,-4.18434,True,958.73719
Antrophic,200.07961,0.21849,-102.14668,-0.89507,229.87399,-121.83831,Q3,-1.19611,-0.41827,11.51759,5.40594,True,949.32472
Antrophic,200.56449,-0.93251,-100.13084,-0.8914,230.36875,-121.00187,Q3,-0.22742,-0.26199,12.58522,0.19306,True,952.75704
OpenAI,200.1203,1.01243,-102.65915,-0.88786,229.93283,-121.1907,Q3,1.70538,0.83651,6.97794,-0.92231,True,949.27194
Antrophic,198.57104,0.21158,-98.54029,-0.89504,228.39335,-118.86036,nan,0.90477,-0.78561,9.5269,0.46811,True,943.58505
OpenAI,200.6861,-0.16475,-90.75453,-0.89599,230.51904,-120.92397,Q3,0.83364,0.78416,10.80855,1.2081,True,958.05325
Mistral,202.79623,1.23985,-98.75744,-0.8952,232.58546,-125.12468,Q1,0.65333,0.51378,8.57469,-3.7239,True,964.60242
OpenAI,201.10406,-0.37409,-98.87938,-0.88964,230.90887,-122.3119,Q2,-0.37585,0.75198,13.8311,0.34649,True,956.0806
Antrophic,200.18903,-0.698,-98.60488,-0.88087,229.95505,-122.74564,Q3,-0.42816,-0.11331,10.63764,-2.60269,True,951.64273
OpenAI,202.23166,0.5769,-104.95684,-0.88234,232.01401,-124.2541,Q1,0.51121,-1.27831,15.17558,-0.97572,True,958.6799
OpenAI,198.65431,-0.43725,-104.02206,-0.88654,228.46082,-120.08801,nan,-2.82007,-0.38651,9.64029,-0.1277,True,941.26052
Antrophic,200.44298,0.18837,-102.70345,-0.89264,230.21415,-123.73722,Q3,0.14376,0.12154,15.015,-0.0175,True,950.86319
OpenAI,200.73088,0.57513,-101.99374,-0.88171,230.51895,-123.64051,Q3,2.11885,-1.97307,12.59602,1.74316,True,952.65753
Antrophic,198.24972,-0.62773,-92.2391,-0.88556,228.02388,-120.68583,nan,-0.52727,-0.51413,15.20236,4.34391,True,945.12906
Antrophic,197.86492,-0.1695,-99.34033,-0.88253,227.64426,-119.62181,nan,0.40697,0.43016,10.03281,-1.82872,True,939.65443
Mistral,198.85107,-0.07184,-100.67481,-0.89264,228.63808,-120.68201,nan,-0.40779,-2.92065,6.46484,-3.81297,True,943.91794
Mistral,200.44596,0.34118,-104.17414,-0.87625,230.23507,-121.97172,Q3,-0.30353,0.32896,13.31052,-5.25901,True,950.14271
Mistral,199.37504,0.03167,-100.56484,-0.87483,229.1628,-119.63126,Q4,-1.78806,0.2581,6.88862,0.86353,True,946.5928
OpenAI,197.3841,-0.68077,-97.59274,-0.89344,227.20159,-118.79201,nan,-1.90426,1.85713,12.4886,-3.70783,True,938.12411
OpenAI,198.90259,0.13475,-102.21942,-0.88851,228.7185,-116.50872,nan,-0.51669,-2.06957,9.75271,1.2426,True,943.40325
Mistral,198.02008,-0.69082,-96.82405,-0.88637,227.81973,-117.89818,nan,-0.01193,0.07701,6.69978,0.35406,True,941.68836
OpenAI,199.74674,-0.00969,-99.16524,-0.8941,229.57575,-122.87832,Q4,3.68159,-2.60495,10.87528,-2.36526,True,949.15106
Mistral,199.83995,-0.72006,-100.65246,-0.88559,229.63926,-120.98815,Q4,-0.48646,0.10906,9.68578,2.86295,True,948.87353
OpenAI,201.16027,-0.69962,-104.32203,-0.89145,230.98616,-122.14511,Q2,0.21418,1.06699,7.44332,-3.93159,True,953.64035
Antrophic,199.71477,1.00833,-104.30136,-0.89172,229.49526,-118.02977,Q4,-0.32854,-0.0478,11.5603,0.24337,True,946.42316
Antrophic,199.09183,0.69055,-95.10677,-0.90715,228.91811,-120.70652,Q4,-0.43049,-1.04726,9.53404,6.68467,True,947.90577
Antrophic,201.35272,0.36365,-99.95235,-0.89361,231.12979,-123.92607,Q2,-1.20265,-1.79722,9.31077,4.51985,True,956.78742
Antrophic,199.12849,-0.66053,-95.10987,-0.89016,228.89304,-117.03532,Q4,-1.4849,-0.04075,16.28546,0.51881,True,948.08754
Mistral,199.11427,0.46002,-100.33009,-0.88045,228.91134,-120.3528,Q4,-1.26619,0.84346,11.2219,-2.96431,True,945.40629
OpenAI,197.3434,-0.97464,-100.75027,-0.88567,227.15195,-119.14878,nan,0.07137,-1.15524,6.08082,-3.15719,True,936.34188
Antrophic,200.18181,0.36786,-102.14452,-0.89056,229.94982,-121.92928,Q3,1.17318,-1.61546,13.78191,3.02634,True,949.83681
Mistral,199.97637,-0.5132,-95.0879,-0.87941,229.76935,-124.29633,Q4,-0.92728,-0.85458,13.94203,-3.65324,True,952.3379
OpenAI,200.57352,0.88041,-100.66227,-0.88039,230.35766,-121.59655,Q3,1.21483,0.84308,7.80502,-6.78747,True,952.53645
Antrophic,198.05109,-1.07284,-96.14157,-0.89634,227.83478,-118.90199,nan,1.26544,-0.23992,12.35616,1.15818,True,942.18468
Antrophic,201.96631,0.30103,-101.16905,-0.88883,231.73225,-119.45834,Q2,-0.92183,1.19641,8.44069,1.40614,True,959.24702
OpenAI,199.65793,0.10376,-100.08331,-0.89208,229.47885,-122.77758,Q4,-1.32683,-0.69868,9.57158,2.41395,True,948.24798
OpenAI,199.652,-0.21373,-99.02606,-0.8912,229.47281,-120.49983,Q4,-0.52726,1.02879,10.67895,-6.90303,True,948.74694
Mistral,200.38189,-0.30068,-101.84898,-0.88151,230.16372,-122.7247,Q3,-0.34295,-0.0882,14.29891,-0.20553,True,950.98497
Antrophic,201.01574,-0.17655,-106.92343,-0.89206,230.79191,-122.41899,Q2,-0.49611,-0.09255,11.09828,2.30813,True,951.61697
OpenAI,199.99531,-1.00389,-101.02035,-0.89056,229.82024,-122.69004,Q4,-1.07119,1.10005,9.6625,-0.64724,True,949.46639
Antrophic,199.58953,0.13683,-98.947,-0.89113,229.3629,-122.81624,Q4,0.76151,0.68622,6.54565,2.82364,True,948.47417
OpenAI,201.34776,0.40242,-105.31112,-0.88351,231.13623,-120.88457,Q2,-3.45368,2.21295,12.89981,-1.84316,True,954.08322
Mistral,200.28324,0.72319,-99.47226,-0.89553,230.079,-120.88383,Q3,0.03716,-1.05964,14.86825,-0.93765,True,951.68006
Antrophic,198.95141,-0.73234,-93.68167,-0.89633,228.77339,-118.74811,nan,-0.14109,0.2012,9.14423,2.62874,True,947.91622
OpenAI,200.64001,-0.39833,-93.51354,-0.89437,230.47163,-120.76988,Q3,0.42309,-0.2574,10.34077,-0.68495,True,956.44327
Antrophic,200.51309,0.15498,-99.02004,-0.88602,230.28496,-121.52022,Q3,-1.64245,0.27388,11.67629,2.29799,True,953.05544
OpenAI,199.22544,0.0275,-99.77968,-0.89111,229.04902,-118.49785,Q4,0.80789,-2.3517,11.12613,-2.91391,True,946.23735
OpenAI,200.22379,0.97876,-100.62618,-0.88339,230.01878,-122.42195,Q3,-0.11552,2.1757,10.1316,-6.83112,True,950.80584
Antrophic,200.33614,-0.10431,-96.70003,-0.90583,230.15833,-120.78568,Q3,-1.22714,-1.85862,10.33636,1.13706,True,953.33069
Antrophic,201.8728,0.64436,-99.92401,-0.90011,231.67898,-119.65897,Q2,0.39598,0.49407,10.26886,6.31634,True,959.40199
OpenAI,198.4526,0.32888,-97.51605,-0.89127,228.27737,-118.67324,nan,-0.0337,1.08709,7.15804,1.02309,True,943.50495
Antrophic,201.75693,0.74535,-93.74482,-0.90246,231.58379,-121.48506,Q2,-2.2883,0.16721,14.78873,6.94736,True,961.91224
Mistral,199.61824,-1.34372,-100.99106,-0.88486,229.40007,-118.56637,Q4,0.32647,0.84029,6.10775,5.56423,True,947.59566
OpenAI,201.38523,0.92716,-107.40244,-0.88796,231.18578,-122.65521,Q2,1.26896,-0.23036,14.07095,1.144,True,953.22492
OpenAI,201.90453,0.29827,-104.68476,-0.88153,231.6867,-120.71121,Q2,1.10085,0.72415,12.9717,2.95227,True,957.18026
OpenAI,199.02543,-0.49115,-101.02422,-0.88557,228.81718,-119.98452,Q4,-0.32392,-2.0867,9.47247,-5.13557,True,944.61506
OpenAI,201.17354,0.68759,-100.87427,-0.88767,230.97196,-121.79791,Q2,3.29569,-0.89201,11.90448,-0.13473,True,955.43054
OpenAI,200.83328,0.00066,-99.39154,-0.89744,230.66518,-120.85171,Q3,1.28785,-1.22061,10.72685,-2.47683,True,954.47064
Antrophic,199.93498,-0.49567,-95.53799,-0.89657,229.75921,-118.80038,Q4,0.08265,-0.1667,15.80399,2.15476,True,951.9059
Mistral,197.97705,-1.21576,-99.66726,-0.88217,227.77508,-119.66418,nan,-0.1315,-0.79599,14.8802,1.06949,True,940.05161
OpenAI,201.10233,0.55258,-101.97766,-0.88077,230.88238,-118.20596,Q2,3.11791,-1.75741,9.61265,-5.94785,True,954.52282
OpenAI,200.32905,0.50479,-98.3585,-0.8819,230.12118,-121.12487,Q3,-0.05974,-0.93674,10.8624,-0.66242,True,952.46598
Mistral,199.27247,1.01834,-96.78901,-0.87876,229.06199,-119.72131,Q4,-1.90159,-1.45305,7.8858,0.96152,True,947.96785
Mistral,201.29342,0.56651,-99.8991,-0.87516,231.07857,-121.87709,Q2,0.032,-1.83782,16.40971,0.40171,True,956.51757
Mistral,198.81908,-1.00018,-102.4165,-0.89111,228.62465,-118.31815,nan,-0.75884,-0.2533,9.33232,-0.49266,True,942.88717
Mistral,199.6877,-0.02075,-99.4816,-0.89892,229.49436,-117.9602,Q4,3.41098,1.85061,14.3251,1.20108,True,948.6977
Mistral,199.51143,-1.8014,-105.24268,-0.87626,229.29535,-119.92661,Q4,1.77653,-0.80975,13.3489,-1.7402,True,944.93583
Antrophic,200.62784,0.53952,-101.01563,-0.90192,230.45245,-121.70665,Q3,-0.11161,-1.23099,13.12718,-0.26693,True,952.63139
Antrophic,199.75822,-0.13726,-97.97878,-0.90145,229.58692,-119.32697,Q4,0.7155,0.456,11.95285,0.41945,True,949.80169
OpenAI,200.74525,0.41063,-100.78102,-0.89403,230.57753,-119.86603,Q3,1.07592,-0.96564,10.93271,-4.1763,True,953.33575
Antrophic,199.41658,-0.68167,-99.70084,-0.89859,229.21783,-121.40736,Q4,-0.24118,0.41789,10.49172,4.39598,True,947.2325
OpenAI,200.23541,0.48979,-99.4239,-0.88009,230.01846,-121.60522,Q3,-0.91829,-0.36451,12.95079,-5.51729,True,951.46511
Mistral,199.91133,-0.05736,-101.40538,-0.8886,229.69293,-119.06938,Q4,1.82537,2.40699,11.87801,-3.26903,True,948.85394
Mistral,200.70571,0.15903,-101.90417,-0.89472,230.49883,-121.14409,Q3,0.82394,-0.8245,8.37244,4.40767,True,952.57645
OpenAI,201.88958,0.39791,-103.83729,-0.88226,231.66905,-120.37508,Q2,-2.13331,2.27162,6.88855,-3.06771,True,957.52923
Antrophic,201.14317,0.15097,-101.60009,-0.89792,230.96712,-122.50911,Q2,-0.19043,0.66151,9.93137,-0.63692,True,954.91581
Antrophic,199.00899,-0.86566,-101.74288,-0.89203,228.78014,-120.81959,Q4,0.68264,-0.11502,14.28865,4.23245,True,944.1735
OpenAI,199.61702,0.79019,-105.63096,-0.88747,229.42268,-122.13627,Q4,-0.51622,-1.6651,10.92472,1.13723,True,945.26964
Antrophic,200.92734,-0.11165,-104.43413,-0.89552,230.75031,-124.68262,Q3,0.48847,1.07039,7.81969,-3.98504,True,952.41964
OpenAI,201.11364,0.84087,-96.15126,-0.89514,230.94541,-121.46792,Q2,-4.2587,2.1155,11.02934,0.3568,True,957.49258
Mistral,200.98055,-0.44943,-100.32156,-0.88024,230.76314,-121.42938,Q3,-1.50494,-1.6949,15.64708,-1.7183,True,954.74199
Mistral,199.31271,-0.65947,-104.47996,-0.89049,229.09808,-119.18567,Q4,-1.87831,-2.39838,14.86325,1.62067,True,944.32356
Antrophic,200.97479,-0.70448,-100.05593,-0.88539,230.75138,-120.90936,Q3,-0.87703,-0.56309,7.24343,-2.34286,True,954.84597
Antrophic,199.8258,0.21762,-98.14176,-0.89928,229.63427,-120.0482,Q4,-0.39227,-1.79656,11.77125,1.78942,True,950.05812
OpenAI,199.69869,-0.30031,-98.15916,-0.88988,229.515,-118.77443,Q4,-1.5207,1.29935,10.92543,-2.85184,True,949.41386
OpenAI,200.02138,-0.79452,-100.79849,-0.88189,229.813,-121.83927,Q3,1.53494,-3.25544,10.16046,-4.67344,True,949.70766
Antrophic,198.79428,-1.19691,-100.79059,-0.89412,228.60234,-118.92258,nan,-1.28709,1.65456,0.93406,-2.36304,True,943.5761
Antrophic,199.01332,-0.34357,-100.02136,-0.89545,228.8329,-120.01959,Q4,0.75116,-0.03202,14.28865,-0.94139,True,945.0559
Mistral,200.58344,0.10294,-94.82859,-0.875,230.37324,-123.158,Q3,-0.09244,0.85333,11.7107,0.21361,True,955.50292
Antrophic,201.07474,-0.17837,-96.15358,-0.88173,230.84392,-120.29785,Q2,-0.15912,0.20665,10.02836,1.51116,True,957.29692
OpenAI,199.44185,-0.56167,-99.78385,-0.88431,229.23359,-118.79354,Q4,0.08341,0.82743,7.9364,2.58288,True,947.31734
OpenAI,199.93049,-0.53133,-94.47478,-0.88131,229.71848,-123.01887,Q4,-2.72879,0.16806,13.38381,-3.15658,True,952.41508
Mistral,199.64127,1.04721,-102.42479,-0.88126,229.43492,-117.10513,Q4,1.60711,-0.69399,9.91436,1.46168,True,946.99397
OpenAI,201.34771,1.31931,-99.30801,-0.87944,231.12686,-122.15808,Q2,-0.23719,0.19655,14.17737,-5.87829,True,957.08455
OpenAI,200.98077,0.80259,-102.34585,-0.89519,230.80909,-121.06788,Q3,1.45994,-0.46026,14.2652,-5.55301,True,953.73093
OpenAI,200.62177,-0.07931,-99.94183,-0.89706,230.45261,-118.82388,Q3,0.50464,-0.82498,13.80729,0.32234,True,953.13795
Antrophic,198.16848,-0.69936,-97.51007,-0.89381,227.95229,-119.55353,nan,0.41185,0.07063,14.92341,0.18833,True,942.08737
Antrophic,201.26789,-0.27083,-105.0096,-0.88386,231.04551,-121.39124,Q2,0.04355,0.22279,7.84129,1.81998,True,953.83463
Antrophic,199.93668,0.60144,-98.78568,-0.90064,229.7497,-120.49229,Q4,0.03776,0.11469,13.27382,7.23512,True,950.29056
OpenAI,200.16205,0.94115,-100.22683,-0.88896,229.9661,-118.3888,Q3,0.21725,1.67255,10.63474,-1.10435,True,950.69684
OpenAI,200.52117,-0.56977,-96.73864,-0.88259,230.31761,-120.50002,Q3,-1.50754,0.17207,10.08513,-9.8539,True,954.23651
Antrophic,199.48154,0.20681,-100.13808,-0.8988,229.2866,-119.65739,Q4,0.93132,0.35157,13.65344,4.95311,True,947.33864
OpenAI,200.48793,-0.96392,-100.53844,-0.88565,230.29042,-119.9349,Q3,-0.05967,-0.38638,11.94935,-2.81652,True,952.17042
OpenAI,200.75409,-0.53638,-90.33051,-0.88671,230.55667,-123.36359,Q3,-0.9552,0.065,9.223,-5.47178,True,958.60518
OpenAI,199.54894,0.44508,-94.47941,-0.88119,229.33589,-123.03007,Q4,2.04354,-1.15301,12.77772,-9.42212,True,950.50499
OpenAI,201.13807,1.75012,-106.63137,-0.88214,230.91756,-122.53386,Q2,-0.1327,-1.06711,13.30232,-4.32852,True,952.37466
Antrophic,200.7838,-1.42905,-97.58509,-0.89198,230.58488,-122.21665,Q3,-1.33125,-0.36173,16.75679,2.63548,True,955.12644
Antrophic,200.70513,-0.63626,-101.93368,-0.89721,230.50046,-123.02452,Q3,-1.21078,-0.26891,12.18181,-4.3479,True,952.55882
OpenAI,200.36642,-0.62574,-97.65218,-0.88488,230.16031,-121.28096,Q3,-1.89936,1.12902,11.18165,-8.07165,True,953.00599
OpenAI,202.04229,-0.39197,-93.91732,-0.88748,231.85085,-123.32807,Q1,-1.18208,-1.23752,11.47389,-2.91825,True,963.25277
Antrophic,199.71848,-0.00555,-100.38106,-0.89675,229.50794,-117.22218,Q4,0.06005,1.14916,7.95778,-1.09497,True,948.40189
OpenAI,201.42012,0.30404,-104.58427,-0.88868,231.23624,-120.69438,Q2,1.02976,-2.84844,8.75293,1.40325,True,954.80847
OpenAI,201.73045,-1.32047,-98.84845,-0.88872,231.54606,-124.4179,Q2,-0.3889,-1.42323,13.43486,-8.99595,True,959.22802
Mistral,199.18013,-0.50365,-98.22965,-0.88608,228.96404,-117.93083,Q4,-0.38483,0.76986,7.86713,-1.1251,True,946.78581
Mistral,200.51557,-0.02384,-100.43672,-0.88487,230.29917,-120.21887,Q3,1.68389,0.03775,12.86707,-0.30311,True,952.35949
Mistral,197.88269,0.16693,-94.50381,-0.88562,227.67075,-117.20875,nan,0.55243,-0.43115,14.15175,1.09966,True,942.16152
OpenAI,200.18424,-0.46214,-102.25774,-0.88338,229.98197,-120.14284,Q3,-0.4322,1.40023,11.15182,-1.40272,True,949.79233
Antrophic,198.62635,-1.03982,-105.46292,-0.88419,228.41045,-119.46146,nan,-0.7479,0.72072,9.73119,6.53091,True,940.40031
Antrophic,199.49637,0.75688,-103.48532,-0.88427,229.27789,-120.29991,Q4,0.74119,0.89801,6.10196,-1.45863,True,945.7392
Mistral,201.61109,0.83582,-96.01173,-0.88023,231.40661,-121.86345,Q2,2.33819,1.57269,9.41338,-4.68187,True,960.04958
Mistral,200.10987,-0.94572,-98.71179,-0.88911,229.89133,-122.98499,Q3,1.45699,0.59338,14.68697,-2.2945,True,951.19344
Antrophic,200.09854,0.22968,-102.86492,-0.89693,229.91018,-121.09643,Q3,0.26304,0.58865,12.69089,4.2087,True,949.06024
OpenAI,201.4214,0.02932,-100.61057,-0.88498,231.22713,-123.8329,Q2,1.08714,-0.30197,9.52787,-13.34584,True,956.80172
OpenAI,200.27436,0.9864,-104.82655,-0.89193,230.09461,-119.48697,Q3,-4.52853,3.4558,10.48125,4.61164,True,948.95853
OpenAI,202.12232,1.42125,-105.97275,-0.88614,231.923,-122.02964,Q1,1.31188,1.62923,11.76456,-3.51236,True,957.62523
OpenAI,198.20295,-1.20887,-100.77245,-0.89216,228.01987,-120.34334,nan,-0.35696,1.10803,16.39783,1.35674,True,940.62852
OpenAI,198.73659,-1.79871,-97.3091,-0.88279,228.53017,-120.01953,nan,-0.86499,-0.98573,12.26726,0.19101,True,945.02841
Antrophic,200.13056,1.83314,-105.47922,-0.89543,229.94976,-121.73528,Q3,0.58815,0.72711,9.03482,7.12422,True,947.9132
OpenAI,200.11093,0.44203,-101.52444,-0.88283,229.89937,-121.40159,Q3,-0.61008,1.00609,3.88756,-3.10979,True,949.79242
OpenAI,200.20384,0.24664,-101.82572,-0.88457,230.00349,-122.55153,Q3,-0.50288,1.35868,12.79353,-3.7901,True,950.10633
OpenAI,198.75411,0.05319,-97.97586,-0.89453,228.58243,-119.6456,nan,-0.95113,1.67378,12.13294,1.51304,True,944.78262
OpenAI,199.44345,0.00836,-95.05454,-0.88834,229.24359,-120.29751,Q4,-0.48331,1.07755,10.64159,4.77961,True,949.68998
OpenAI,200.32336,0.39934,-101.54943,-0.88485,230.12415,-121.53927,Q3,0.97757,1.33583,14.26854,0.55379,True,950.84207
OpenAI,199.62824,-0.11867,-98.22677,-0.88944,229.43547,-121.88059,Q4,1.83262,-1.51033,6.44117,-0.38546,True,949.02783
Antrophic,200.28078,0.22875,-98.52268,-0.89577,230.0748,-122.59896,Q3,-0.57487,2.21342,8.64179,2.61315,True,952.14258
OpenAI,199.2648,0.00943,-105.77472,-0.88158,229.05761,-122.00563,Q4,-0.09556,-1.75021,5.8303,-1.9981,True,943.43663
OpenAI,199.01841,0.6067,-94.75076,-0.88669,228.83,-119.82491,Q4,1.81745,-0.46665,9.19507,-8.87686,True,947.71665
Mistral,202.17273,0.02366,-101.84375,-0.89293,231.97919,-123.49064,Q1,-0.47699,-1.16526,11.54374,-1.79599,True,959.94177
Antrophic,199.85387,0.87317,-97.54645,-0.89265,229.63121,-121.64467,Q4,0.50752,0.07988,16.52475,-0.72072,True,950.49612
OpenAI,200.07209,0.041,-100.10928,-0.87832,229.85208,-121.25166,Q3,-1.90024,3.42369,9.36756,-1.70473,True,950.30581
Antrophic,199.01112,-0.47775,-97.04102,-0.88414,228.793,-120.01832,Q4,-0.6713,-0.51586,11.69207,0.02499,True,946.53508
Antrophic,199.08845,0.77932,-96.96316,-0.89086,228.85307,-119.15865,Q4,-0.39562,-0.60121,13.63828,1.76107,True,946.96069
OpenAI,200.54442,0.71358,-103.02632,-0.88675,230.34515,-122.18357,Q3,1.18876,-2.21102,15.01446,-4.82973,True,951.20896
Mistral,200.0479,0.24736,-98.65573,-0.88083,229.83723,-122.56308,Q3,2.27965,1.32722,8.39592,3.43146,True,950.91164
OpenAI,200.26025,-0.63653,-101.15936,-0.88864,230.06527,-119.79073,Q3,1.56549,-1.05598,11.74507,-3.20905,True,950.72159
Mistral,200.57881,-0.88029,-101.16988,-0.8902,230.36504,-118.90771,Q3,0.15551,0.83919,10.16994,1.79979,True,952.3091
Antrophic,200.42494,0.50888,-97.81484,-0.90179,230.24652,-124.33098,Q3,-0.02604,-0.33663,13.17299,6.3484,True,953.21728
Antrophic,199.65526,0.15961,-100.45009,-0.89841,229.46005,-120.84848,Q4,-0.67115,0.17217,8.00097,-1.3561,True,948.05126
OpenAI,198.06954,-0.22184,-98.22721,-0.89022,227.89127,-118.55989,nan,1.29088,-1.56074,13.75091,0.37872,True,941.23411
Mistral,200.33257,0.10854,-99.2324,-0.88666,230.12034,-121.47782,Q3,-1.1609,0.54963,15.7952,4.03605,True,952.04663
Antrophic,198.82994,-0.89661,-99.94779,-0.89287,228.61098,-119.86318,nan,0.57562,0.27766,8.87724,-0.34668,True,944.17578
Antrophic,200.41156,0.72578,-101.47307,-0.8943,230.21613,-120.84886,Q3,-0.49824,0.3665,9.43123,4.62628,True,951.32125
Mistral,201.81655,1.36416,-101.97038,-0.89121,231.60912,-123.20695,Q2,0.99333,0.07884,7.08954,-1.94793,True,958.09754
Antrophic,200.99618,0.33856,-99.9099,-0.90896,230.82691,-122.47357,Q2,-0.33479,0.55581,10.00354,2.69836,True,955.02597
Antrophic,200.6639,-0.1112,-97.44497,-0.89155,230.46547,-120.70153,Q3,0.57671,0.92824,12.1771,4.8714,True,954.59701
Antrophic,202.36477,-0.56966,-99.23048,-0.88748,232.15191,-121.52859,Q1,0.75886,0.98747,10.6157,0.69273,True,962.20862
Mistral,199.58249,0.31457,-102.12975,-0.87929,229.37617,-120.30277,Q4,-2.29367,-2.02254,5.83733,-4.23474,True,946.84758
Mistral,200.27135,0.79868,-100.1178,-0.88775,230.06193,-121.94824,Q3,-0.34311,0.45398,11.28685,1.60962,True,951.29785
OpenAI,199.14651,0.55875,-98.69248,-0.88173,228.92885,-121.5974,Q4,-2.24265,1.84438,10.53834,-1.75985,True,946.38632
Mistral,201.58807,-0.15692,-104.83105,-0.89475,231.3755,-122.17417,Q2,-0.31142,0.04525,13.70779,0.18533,True,955.52483
Mistral,200.49276,-0.38095,-102.71631,-0.89598,230.29553,-118.74979,Q3,2.8106,-0.55204,14.11231,0.06743,True,951.10563
Antrophic,200.59633,-1.23721,-96.46165,-0.90527,230.41146,-121.70666,Q3,-0.21083,-0.20555,13.04061,6.60641,True,954.75084
OpenAI,200.50836,0.76748,-99.47469,-0.88638,230.30313,-118.42233,Q3,2.31223,0.38886,7.82317,0.26011,True,952.80444
Mistral,199.01335,0.14805,-96.76353,-0.89046,228.80607,-119.56492,Q4,-0.82158,-1.11189,12.05194,1.08626,True,946.68501
Mistral,199.35234,-0.37722,-96.91209,-0.89288,229.14654,-121.07501,Q4,2.05415,0.6208,8.36137,-1.74058,True,948.30566
Antrophic,199.2277,0.43134,-95.78683,-0.87719,228.98812,-120.13993,Q4,-1.04847,-0.41011,6.04799,4.35965,True,948.24507
OpenAI,198.97374,0.21232,-96.85176,-0.88045,228.75778,-120.10439,nan,0.96392,-1.33755,10.22925,-4.19579,True,946.44282
OpenAI,201.36282,0.13545,-99.01731,-0.89349,231.19139,-120.964,Q2,-1.34907,0.89988,11.31339,-4.54395,True,957.30545
Mistral,198.37936,-0.82312,-98.20436,-0.89447,228.16822,-118.96168,nan,-1.59003,-1.22857,15.60109,-2.95335,True,942.79463
OpenAI,200.01549,-0.40691,-101.58268,-0.8789,229.79958,-120.12444,Q3,-1.17554,0.52481,9.55332,-0.26383,True,949.28614
Mistral,201.15402,-0.33315,-95.22501,-0.88083,230.93658,-122.29575,Q2,0.76477,2.81538,6.94916,9.61467,True,958.1576
OpenAI,197.87237,-0.90897,-96.42928,-0.8855,227.6783,-116.85496,nan,0.74015,-1.14298,8.31015,-1.28241,True,941.1472
OpenAI,201.76717,0.55799,-108.02256,-0.88544,231.55856,-122.30001,Q2,0.10491,3.4642,9.83421,-2.91827,True,954.82459
OpenAI,200.59223,1.66909,-106.22537,-0.87759,230.37222,-122.69997,Q3,-0.41383,-0.31824,12.94431,-1.79505,True,949.84849
Mistral,201.03095,0.59294,-106.85769,-0.87584,230.82241,-121.75046,Q2,0.71793,-0.96144,8.04251,0.25036,True,951.7259
